800,8,Win,Fail
0,1,1,0,11,4,2,3,"['516', '17']","['41', '18']","['26', '18']","['498', '18']","['32', '17']",1
0,0,0,0,9,2,0,1,"['19', '18']","['53', '16']","['134', '17']","['62', '17']","['22', '17']",1
0,1,1,1,9,3,1,4,"['222', '17']","['33', '17']","['99', '16']","['203', '17']","['238', '16']",1
0,0,1,0,11,3,1,2,"['18', '16']","['23', '18']","['117', '15']","['57', '15']","['45', '17']",1
0,1,0,1,9,1,1,1,"['267', '16']","['12', '16']","['498', '17']","['105', '16']","['2', '18']",1
1,1,0,0,3,0,0,0,"['5', '15']","['86', '15']","['17', '15']","['63', '15']","['67', '16']",0
0,0,1,1,9,2,0,2,"['516', '14']","['157', '17']","['86', '17']","['67', '15']","['432', '15']",1
0,1,1,1,10,2,1,3,"['57', '16']","['21', '15']","['86', '18']","['238', '15']","['60', '16']",1
0,0,0,0,5,2,0,0,"['67', '16']","['37', '15']","['19', '16']","['114', '18']","['115', '16']",0
0,1,0,1,6,0,0,3,"['141', '15']","['37', '15']","['84', '17']","['58', '17']","['67', '16']",0
1,1,1,1,10,4,1,3,"['121', '16']","['18', '17']","['90', '17']","['17', '15']","['53', '14']",1
1,1,1,0,9,1,0,1,"['16', '15']","['81', '15']","['54', '16']","['80', '16']","['245', '17']",1
0,0,1,0,11,2,1,0,"['1', '16']","['157', '18']","['141', '16']","['143', '14']","['67', '17']",1
1,0,1,1,11,4,0,2,"['41', '17']","['222', '16']","['53', '15']","['79', '15']","['76', '16']",1
1,1,0,0,9,1,0,2,"['24', '18']","['90', '16']","['222', '15']","['55', '16']","['98', '17']",1
1,0,1,1,7,1,1,2,"['61', '17']","['102', '17']","['432', '16']","['119', '17']","['59', '17']",1
0,1,1,1,8,2,0,2,"['18', '17']","['101', '16']","['64', '13']","['92', '16']","['89', '14']",1
0,0,0,1,2,0,0,1,"['12', '15']","['127', '11']","['122', '14']","['21', '15']","['19', '14']",0
1,1,1,0,11,4,0,3,"['17', '18']","['34', '17']","['222', '17']","['267', '17']","['23', '18']",1
0,1,1,1,11,5,0,3,"['103', '18']","['50', '16']","['202', '15']","['19', '17']","['40', '15']",1
0,1,1,1,10,1,1,1,"['497', '15']","['57', '16']","['498', '16']","['24', '17']","['8', '16']",1
1,1,1,1,9,3,1,2,"['516', '18']","['117', '17']","['19', '18']","['18', '17']","['238', '18']",1
1,0,0,0,2,0,0,0,"['68', '14']","['498', '14']","['432', '13']","['35', '13']","['85', '15']",0
1,0,1,0,10,3,1,2,"['11', '18']","['80', '17']","['22', '17']","['75', '17']","['89', '16']",1
1,1,1,1,10,2,1,4,"['6', '16']","['254', '15']","['222', '14']","['40', '14']","['1', '15']",1
0,1,1,0,9,1,1,1,"['54', '16']","['81', '14']","['92', '16']","['59', '15']","['432', '14']",1
0,1,0,0,6,0,0,0,"['37', '18']","['498', '18']","['55', '11']","['86', '18']","['107', '16']",0
1,0,0,0,9,1,0,0,"['32', '16']","['112', '17']","['67', '17']","['40', '16']","['17', '18']",0
1,1,1,1,11,2,1,4,"['63', '17']","['429', '15']","['48', '17']","['19', '15']","['105', '18']",1
1,0,0,0,4,0,1,2,"['115', '18']","['12', '14']","['5', '16']","['92', '18']","['18', '14']",0
0,1,1,0,6,2,0,0,"['8', '15']","['222', '15']","['117', '13']","['92', '16']","['57', '15']",0
0,0,0,0,3,0,0,0,"['498', '16']","['37', '15']","['79', '15']","['238', '16']","['150', '17']",0
0,1,0,1,7,0,0,2,"['43', '15']","['29', '16']","['33', '15']","['115', '16']","['85', '16']",0
1,1,0,0,9,1,2,1,"['161', '17']","['91', '17']","['67', '17']","['113', '16']","['99', '12']",1
0,1,1,1,11,4,0,2,"['157', '15']","['40', '14']","['126', '17']","['202', '14']","['31', '14']",1
0,1,1,0,10,2,1,3,"['41', '17']","['236', '15']","['64', '14']","['497', '14']","['4', '16']",1
0,0,0,1,0,0,0,1,"['202', '14']","['63', '15']","['3', '15']","['267', '13']","['64', '14']",0
1,0,1,1,10,2,2,3,"['44', '14']","['96', '14']","['236', '17']","['76', '17']","['24', '16']",1
1,1,1,1,10,2,1,1,"['43', '15']","['86', '17']","['31', '16']","['119', '16']","['38', '16']",1
0,1,0,1,9,1,2,4,"['105', '18']","['75', '17']","['23', '18']","['222', '16']","['16', '16']",1
0,1,0,0,1,0,0,0,"['79', '16']","['41', '15']","['81', '16']","['37', '13']","['7', '15']",0
1,1,1,1,7,1,1,3,"['150', '17']","['103', '18']","['236', '18']","['161', '16']","['154', '17']",1
1,1,1,1,10,1,0,2,"['18', '14']","['412', '15']","['1', '15']","['64', '17']","['516', '16']",1
1,0,0,1,1,0,0,1,"['105', '14']","['2', '14']","['53', '13']","['202', '14']","['64', '15']",0
0,0,0,0,1,0,0,0,"['63', '13']","['84', '15']","['238', '17']","['111', '15']","['126', '13']",0
0,1,1,0,9,1,1,2,"['57', '15']","['15', '15']","['43', '14']","['4', '18']","['27', '15']",0
1,0,1,1,10,2,1,2,"['412', '15']","['41', '17']","['79', '16']","['51', '16']","['75', '17']",1
1,0,0,1,11,3,1,4,"['23', '17']","['498', '16']","['99', '16']","['141', '17']","['37', '16']",1
1,1,1,1,11,3,1,4,"['111', '15']","['164', '17']","['29', '17']","['84', '15']","['33', '16']",1
1,0,0,0,1,0,0,0,"['120', '16']","['22', '16']","['45', '16']","['10', '17']","['12', '15']",0
1,1,0,0,5,0,0,0,"['64', '14']","['99', '14']","['96', '14']","['7', '13']","['23', '16']",0
0,1,1,0,7,1,1,0,"['72', '16']","['37', '15']","['69', '17']","['59', '16']","['18', '16']",1
1,1,0,0,3,0,0,0,"['119', '14']","['69', '16']","['19', '15']","['111', '15']","['432', '13']",0
1,1,0,0,4,0,1,0,"['202', '14']","['37', '13']","['113', '13']","['38', '14']","['240', '14']",0
0,0,1,1,11,4,1,3,"['222', '15']","['103', '16']","['59', '14']","['64', '16']","['267', '14']",1
0,0,0,0,2,0,0,0,"['103', '14']","['3', '12']","['45', '13']","['21', '14']","['106', '12']",0
1,1,1,1,9,3,1,3,"['23', '16']","['51', '14']","['90', '16']","['516', '14']","['12', '13']",1
0,1,0,1,2,0,0,1,"['115', '14']","['17', '13']","['2', '12']","['22', '13']","['25', '11']",0
0,1,0,1,10,1,1,2,"['34', '17']","['40', '14']","['150', '15']","['15', '15']","['79', '15']",1
1,0,1,0,10,3,0,2,"['90', '16']","['39', '17']","['120', '15']","['236', '17']","['1', '16']",1
1,0,0,0,10,2,2,2,"['16', '17']","['141', '18']","['420', '16']","['22', '17']","['1', '17']",1
1,0,0,0,2,0,0,0,"['120', '12']","['157', '14']","['412', '12']","['29', '12']","['126', '13']",0
1,1,1,1,9,2,0,3,"['53', '15']","['67', '17']","['31', '16']","['38', '16']","['35', '16']",1
0,0,0,1,3,0,0,2,"['40', '13']","['516', '13']","['102', '18']","['61', '15']","['21', '14']",0
1,1,0,0,5,0,0,1,"['21', '14']","['43', '13']","['64', '14']","['103', '15']","['420', '15']",0
0,1,0,1,7,0,1,3,"['21', '16']","['19', '17']","['99', '15']","['163', '18']","['131', '16']",1
0,0,0,0,5,0,0,1,"['14', '16']","['238', '16']","['432', '12']","['11', '16']","['51', '13']",0
1,0,1,0,10,2,0,2,"['3', '16']","['238', '17']","['497', '15']","['131', '16']","['102', '17']",1
1,0,0,1,4,0,0,2,"['106', '14']","['114', '16']","['131', '16']","['223', '14']","['429', '17']",0
0,0,1,1,11,3,1,4,"['24', '17']","['55', '17']","['4', '14']","['79', '15']","['22', '15']",1
1,1,1,1,9,2,0,1,"['201', '13']","['81', '14']","['64', '14']","['420', '16']","['236', '15']",0
0,0,0,0,2,0,0,0,"['141', '15']","['222', '15']","['126', '18']","['238', '17']","['44', '15']",0
1,1,1,0,10,2,1,2,"['238', '18']","['3', '15']","['110', '16']","['24', '17']","['122', '18']",1
1,0,0,0,2,0,1,0,"['12', '14']","['236', '13']","['17', '16']","['120', '14']","['516', '16']",0
1,1,1,0,11,3,1,2,"['21', '16']","['157', '16']","['104', '14']","['53', '14']","['58', '17']",1
0,0,0,1,4,1,0,1,"['63', '12']","['421', '14']","['51', '13']","['75', '16']","['16', '12']",0
1,1,1,1,10,2,1,3,"['119', '15']","['92', '18']","['4', '17']","['64', '16']","['37', '15']",0
0,1,1,1,9,2,1,3,"['18', '16']","['37', '15']","['134', '17']","['106', '15']","['24', '16']",1
1,1,1,1,8,1,0,3,"['79', '14']","['34', '16']","['40', '13']","['96', '13']","['98', '15']",1
0,1,1,1,7,1,1,1,"['121', '15']","['31', '14']","['96', '13']","['58', '13']","['40', '12']",1
1,1,1,1,11,3,1,2,"['5', '16']","['41', '15']","['67', '15']","['143', '14']","['55', '14']",1
1,1,1,1,11,3,1,2,"['12', '14']","['141', '16']","['245', '15']","['21', '15']","['91', '15']",1
1,1,1,1,10,2,0,2,"['15', '14']","['75', '16']","['56', '16']","['238', '13']","['63', '12']",1
1,0,0,1,5,0,1,3,"['35', '16']","['37', '13']","['51', '15']","['141', '15']","['134', '13']",1
0,1,1,0,9,1,0,2,"['11', '15']","['25', '15']","['7', '16']","['114', '16']","['236', '14']",1
0,0,0,0,3,0,0,0,"['412', '8']","['23', '13']","['222', '14']","['110', '13']","['10', '14']",0
1,1,0,0,4,0,0,2,"['64', '12']","['122', '14']","['498', '14']","['45', '15']","['412', '12']",0
1,0,0,0,0,0,0,2,"['141', '17']","['222', '16']","['45', '15']","['122', '15']","['16', '14']",0
1,0,0,1,1,0,0,3,"['121', '11']","['22', '11']","['238', '14']","['41', '14']","['57', '11']",0
0,1,1,1,7,2,0,2,"['29', '13']","['154', '15']","['61', '15']","['41', '15']","['16', '14']",1
1,1,0,1,2,0,0,1,"['134', '13']","['98', '13']","['11', '13']","['45', '11']","['67', '13']",0
1,1,1,1,11,3,1,3,"['61', '15']","['86', '17']","['28', '16']","['5', '14']","['18', '16']",1
1,0,0,1,2,0,0,1,"['157', '16']","['51', '14']","['117', '13']","['67', '17']","['5', '13']",0
1,1,0,1,4,0,0,2,"['59', '14']","['432', '12']","['39', '14']","['114', '15']","['67', '14']",0
0,1,0,1,4,0,0,1,"['412', '12']","['498', '13']","['154', '13']","['238', '14']","['17', '15']",0
0,1,1,1,9,1,0,1,"['104', '13']","['516', '12']","['90', '13']","['15', '14']","['27', '14']",1
0,0,1,1,7,1,1,2,"['133', '15']","['33', '15']","['45', '16']","['37', '14']","['18', '15']",1
0,0,0,0,4,0,0,0,"['59', '14']","['16', '12']","['240', '15']","['134', '14']","['222', '14']",0
1,0,0,0,11,4,1,3,"['17', '17']","['122', '15']","['245', '17']","['429', '16']","['497', '15']",1
0,0,0,1,9,2,1,2,"['6', '17']","['238', '18']","['202', '16']","['254', '18']","['37', '16']",1
0,0,0,0,4,0,0,0,"['84', '12']","['37', '11']","['79', '12']","['103', '14']","['81', '12']",0
1,1,1,1,7,1,0,3,"['131', '15']","['157', '15']","['222', '16']","['122', '16']","['40', '14']",1
1,1,1,0,9,2,1,2,"['141', '16']","['236', '14']","['115', '13']","['59', '15']","['117', '14']",1
0,0,0,1,3,0,0,1,"['516', '15']","['48', '13']","['102', '14']","['119', '13']","['101', '15']",0
0,0,0,1,1,0,0,1,"['121', '12']","['40', '11']","['3', '14']","['67', '11']","['1', '11']",0
1,0,0,0,1,0,0,0,"['236', '14']","['143', '12']","['92', '12']","['42', '14']","['254', '12']",0
0,0,0,0,5,0,0,1,"['64', '13']","['22', '14']","['89', '12']","['13', '13']","['86', '15']",0
0,0,1,1,11,3,1,2,"['17', '18']","['34', '16']","['102', '16']","['429', '15']","['412', '14']",1
1,0,1,1,9,1,2,3,"['57', '14']","['12', '14']","['21', '16']","['55', '14']","['122', '16']",1
0,0,0,0,2,0,0,1,"['105', '14']","['102', '12']","['67', '12']","['238', '14']","['25', '11']",0
1,1,0,1,5,0,0,1,"['154', '13']","['23', '17']","['236', '14']","['201', '13']","['103', '13']",0
0,0,0,1,3,0,0,2,"['59', '11']","['102', '15']","['67', '13']","['105', '13']","['39', '12']",0
1,0,0,0,1,0,0,0,"['51', '12']","['157', '13']","['25', '11']","['64', '12']","['92', '14']",0
1,1,1,0,8,1,1,2,"['25', '14']","['98', '16']","['141', '15']","['429', '14']","['238', '16']",1
1,1,1,0,9,1,0,2,"['131', '15']","['236', '15']","['40', '14']","['75', '16']","['4', '17']",1
1,1,1,0,10,2,0,2,"['412', '13']","['75', '15']","['119', '14']","['106', '13']","['25', '15']",1
0,1,1,1,9,1,1,3,"['157', '18']","['41', '15']","['35', '16']","['143', '15']","['29', '15']",1
0,1,1,1,9,2,0,2,"['61', '14']","['51', '14']","['44', '13']","['33', '13']","['57', '14']",1
0,0,0,0,0,0,0,0,"['245', '12']","['41', '12']","['18', '13']","['19', '13']","['516', '11']",0
1,1,0,1,10,2,1,2,"['164', '18']","['131', '16']","['53', '15']","['157', '17']","['222', '15']",1
1,0,1,1,11,3,0,3,"['1', '15']","['77', '17']","['67', '15']","['114', '15']","['4', '16']",1
0,0,0,0,1,0,0,0,"['99', '14']","['236', '13']","['432', '12']","['64', '13']","['141', '14']",0
1,1,0,0,6,0,0,0,"['107', '12']","['202', '12']","['24', '12']","['201', '11']","['55', '13']",1
0,1,1,1,7,1,1,1,"['141', '15']","['236', '14']","['16', '13']","['90', '16']","['245', '15']",1
1,1,1,0,11,3,1,1,"['32', '16']","['55', '17']","['89', '14']","['24', '16']","['222', '14']",1
0,1,0,1,1,0,0,1,"['117', '11']","['4', '12']","['75', '12']","['141', '12']","['29', '12']",0
0,1,1,0,10,1,1,0,"['164', '14']","['59', '14']","['141', '15']","['12', '13']","['18', '14']",1
0,0,0,0,0,0,0,0,"['60', '12']","['240', '13']","['31', '12']","['22', '13']","['432', '11']",0
0,1,1,1,11,3,0,3,"['59', '14']","['23', '16']","['111', '13']","['222', '15']","['245', '17']",1
1,0,0,0,2,0,0,0,"['81', '14']","['10', '12']","['85', '16']","['19', '13']","['157', '15']",0
1,1,1,1,11,3,1,3,"['150', '15']","['516', '15']","['77', '15']","['25', '16']","['29', '16']",1
0,1,0,1,2,0,0,2,"['64', '13']","['202', '14']","['42', '15']","['90', '12']","['92', '15']",0
1,1,1,1,11,4,0,1,"['141', '15']","['58', '15']","['161', '16']","['119', '15']","['44', '15']",1
1,1,1,1,10,2,1,3,"['112', '14']","['16', '13']","['67', '13']","['11', '16']","['58', '16']",1
0,1,1,1,8,1,0,2,"['412', '10']","['236', '13']","['75', '14']","['102', '12']","['90', '14']",1
0,0,0,0,0,0,0,0,"['150', '13']","['163', '9']","['53', '10']","['29', '9']","['121', '10']",0
1,1,0,0,2,0,0,0,"['77', '12']","['126', '14']","['236', '12']","['7', '14']","['37', '11']",0
0,0,0,1,1,0,0,1,"['122', '13']","['22', '13']","['115', '15']","['79', '15']","['117', '12']",0
0,0,0,0,2,0,0,0,"['50', '12']","['18', '13']","['267', '11']","['3', '14']","['36', '13']",0
1,0,0,0,1,0,0,1,"['96', '11']","['90', '13']","['64', '10']","['48', '13']","['201', '10']",0
1,1,1,1,9,1,1,2,"['86', '15']","['26', '14']","['141', '15']","['84', '15']","['29', '14']",1
0,1,0,1,3,0,0,1,"['516', '16']","['2', '13']","['42', '14']","['201', '12']","['67', '13']",0
0,0,0,0,1,0,0,0,"['37', '10']","['113', '13']","['103', '13']","['24', '13']","['236', '11']",0
0,0,0,0,0,0,0,0,"['85', '16']","['43', '12']","['61', '15']","['236', '13']","['141', '13']",0
0,0,0,0,1,0,0,1,"['14', '13']","['43', '12']","['51', '12']","['42', '15']","['516', '14']",0
1,1,1,1,10,2,0,2,"['63', '11']","['24', '16']","['11', '13']","['55', '13']","['81', '14']",1
0,0,1,0,11,4,1,2,"['103', '16']","['236', '15']","['57', '15']","['240', '16']","['44', '14']",1
1,1,1,0,10,2,0,1,"['53', '10']","['121', '11']","['157', '14']","['122', '13']","['498', '11']",1
1,1,1,0,10,2,0,2,"['48', '15']","['497', '12']","['34', '14']","['498', '13']","['79', '12']",1
0,0,0,0,3,0,0,1,"['429', '13']","['141', '13']","['13', '12']","['117', '10']","['6', '14']",0
0,1,0,1,4,0,0,3,"['202', '12']","['86', '15']","['63', '13']","['102', '13']","['40', '11']",1
1,1,1,1,9,1,0,2,"['53', '11']","['90', '13']","['36', '12']","['236', '12']","['27', '14']",1
0,0,0,0,0,0,0,0,"['117', '10']","['34', '11']","['266', '10']","['222', '10']","['57', '10']",0
0,1,0,0,7,1,0,1,"['21', '13']","['76', '14']","['201', '12']","['157', '15']","['245', '14']",0
1,1,1,0,8,1,1,2,"['119', '14']","['150', '16']","['12', '13']","['61', '15']","['5', '14']",1
0,0,0,0,2,0,0,0,"['141', '14']","['103', '13']","['498', '13']","['201', '11']","['39', '15']",0
1,1,1,1,11,3,1,1,"['238', '12']","['21', '12']","['24', '13']","['92', '16']","['37', '11']",1
1,0,0,0,1,0,0,1,"['64', '13']","['150', '13']","['25', '11']","['67', '12']","['99', '14']",0
0,0,0,0,5,0,1,1,"['69', '15']","['240', '16']","['11', '15']","['18', '14']","['12', '13']",1
0,0,0,0,0,0,0,0,"['412', '13']","['420', '14']","['99', '13']","['96', '14']","['113', '15']",0
1,0,1,0,10,2,0,1,"['57', '13']","['238', '15']","['12', '13']","['50', '15']","['222', '14']",1
1,1,1,1,10,2,1,3,"['23', '15']","['58', '15']","['516', '14']","['498', '15']","['143', '14']",1
0,1,1,0,9,2,1,0,"['40', '13']","['96', '14']","['4', '14']","['154', '12']","['80', '13']",1
1,1,1,1,8,2,0,2,"['44', '12']","['17', '15']","['103', '14']","['51', '12']","['24', '12']",1
0,1,1,1,8,1,0,3,"['61', '15']","['54', '13']","['33', '15']","['267', '12']","['202', '13']",1
0,1,1,1,11,4,1,3,"['31', '14']","['59', '16']","['103', '16']","['498', '15']","['62', '15']",1
1,1,1,0,10,3,1,1,"['143', '13']","['29', '15']","['76', '14']","['103', '14']","['420', '14']",1
1,1,0,1,7,0,0,2,"['236', '12']","['107', '11']","['1', '11']","['31', '12']","['8', '13']",1
1,0,0,1,3,0,0,1,"['497', '11']","['420', '14']","['39', '12']","['51', '13']","['38', '13']",0
1,1,1,1,10,2,0,1,"['82', '12']","['57', '10']","['40', '10']","['115', '10']","['18', '10']",1
1,1,1,1,8,1,0,2,"['91', '15']","['83', '16']","['121', '14']","['201', '14']","['29', '15']",1
1,0,1,0,7,1,0,2,"['43', '14']","['19', '13']","['222', '13']","['16', '11']","['92', '14']",1
1,1,1,1,9,1,1,1,"['64', '13']","['82', '15']","['53', '12']","['10', '14']","['202', '13']",1
0,0,0,0,0,0,0,0,"['59', '11']","['157', '13']","['236', '11']","['84', '11']","['25', '10']",0
0,1,0,1,6,0,0,1,"['412', '11']","['67', '12']","['59', '13']","['131', '13']","['27', '14']",1
0,0,0,1,0,0,0,1,"['53', '8']","['104', '11']","['24', '11']","['21', '10']","['245', '12']",0
0,0,0,0,0,0,0,0,"['89', '9']","['1', '11']","['15', '9']","['102', '12']","['24', '12']",0
1,1,1,1,9,2,0,1,"['62', '12']","['24', '13']","['55', '13']","['17', '14']","['21', '15']",1
1,1,1,1,9,2,0,2,"['102', '13']","['86', '13']","['112', '11']","['51', '12']","['37', '11']",1
0,1,0,0,4,0,0,1,"['245', '13']","['59', '13']","['18', '12']","['53', '10']","['57', '11']",0
1,1,1,1,11,3,1,3,"['8', '14']","['59', '14']","['53', '13']","['92', '15']","['429', '13']",1
1,0,0,1,0,0,0,2,"['12', '11']","['268', '13']","['19', '12']","['429', '12']","['32', '11']",0
1,0,0,0,0,0,0,0,"['57', '10']","['81', '11']","['37', '10']","['5', '11']","['131', '10']",0
0,1,1,1,9,1,1,2,"['83', '12']","['44', '12']","['104', '13']","['24', '14']","['29', '13']",1
1,0,0,1,1,0,0,1,"['245', '10']","['107', '12']","['267', '10']","['164', '12']","['22', '11']",0
0,0,0,0,1,0,0,0,"['117', '11']","['59', '12']","['157', '14']","['79', '14']","['96', '11']",0
0,0,0,0,1,0,0,1,"['427', '9']","['141', '9']","['22', '10']","['90', '12']","['53', '9']",0
0,0,0,0,0,0,1,0,"['37', '11']","['15', '13']","['79', '12']","['92', '14']","['238', '11']",0
1,0,0,0,0,0,0,0,"['117', '11']","['67', '13']","['105', '11']","['79', '13']","['59', '14']",0
0,1,1,0,11,3,1,2,"['61', '14']","['25', '13']","['96', '14']","['41', '15']","['64', '13']",1
0,0,0,0,0,0,0,0,"['64', '9']","['268', '11']","['201', '8']","['122', '11']","['15', '10']",0
1,1,1,0,10,1,0,0,"['114', '10']","['238', '9']","['1', '9']","['33', '9']","['110', '11']",1
0,0,1,1,7,1,0,2,"['59', '12']","['3', '11']","['79', '11']","['53', '11']","['119', '10']",1
1,1,1,1,7,1,0,2,"['59', '13']","['58', '13']","['61', '14']","['497', '11']","['498', '10']",1
1,1,1,0,8,1,1,1,"['37', '11']","['86', '14']","['222', '12']","['141', '12']","['1', '13']",1
1,1,1,1,9,1,0,1,"['122', '14']","['117', '11']","['45', '13']","['31', '12']","['18', '11']",1
0,0,0,0,0,0,0,0,"['37', '8']","['45', '10']","['79', '8']","['157', '12']","['202', '10']",0
1,1,1,1,5,1,0,1,"['222', '9']","['63', '9']","['103', '12']","['39', '12']","['57', '10']",1
1,1,1,1,9,1,0,2,"['80', '14']","['19', '11']","['22', '12']","['497', '12']","['45', '12']",1
0,0,0,0,0,0,0,0,"['61', '9']","['40', '8']","['154', '9']","['21', '10']","['59', '10']",0
0,1,1,1,11,3,0,2,"['40', '11']","['420', '13']","['254', '13']","['163', '14']","['202', '12']",1
1,0,0,0,0,0,0,0,"['21', '10']","['37', '10']","['74', '12']","['6', '12']","['28', '12']",0
1,1,1,1,11,3,0,2,"['11', '11']","['67', '10']","['57', '12']","['267', '10']","['236', '13']",1
0,0,0,0,0,0,0,0,"['59', '10']","['141', '7']","['61', '11']","['57', '8']","['18', '10']",0
0,0,0,1,2,0,0,1,"['102', '12']","['412', '11']","['24', '11']","['42', '11']","['13', '11']",0
0,0,0,0,0,0,0,0,"['420', '9']","['34', '11']","['119', '10']","['19', '9']","['133', '10']",0
1,1,1,1,8,2,0,2,"['56', '13']","['29', '13']","['157', '14']","['103', '12']","['117', '12']",1
0,1,1,0,9,1,0,0,"['429', '11']","['32', '11']","['68', '11']","['42', '11']","['16', '10']",1
1,1,0,0,5,0,0,0,"['497', '9']","['429', '10']","['48', '11']","['58', '11']","['8', '12']",1
0,0,0,0,0,0,0,0,"['67', '2']","['12', '2']","['113', '3']","['75', '2']","['161', '3']",1
0,0,0,0,0,0,0,0,"['131', '3']","['222', '2']","['60', '3']","['72', '1']","['40', '2']",0
1,1,1,0,7,1,0,0,"['18', '7']","['40', '6']","['141', '7']","['24', '8']","['115', '7']",1
0,0,0,0,0,0,0,0,"['79', '3']","['429', '3']","['120', '3']","['30', '3']","['223', '1']",0
1,0,0,0,0,0,0,0,"['21', '2']","['143', '2']","['59', '3']","['17', '3']","['55', '3']",1
0,0,0,0,0,0,0,0,"['45', '2']","['19', '3']","['81', '2']","['17', '2']","['412', '2']",1
0,0,0,0,0,0,0,0,"['64', '2']","['516', '2']","['103', '3']","['89', '2']","['51', '2']",1
1,0,0,0,0,0,0,0,"['432', '2']","['19', '3']","['21', '3']","['163', '3']","['238', '3']",1
0,0,0,0,0,0,0,0,"['67', '2']","['57', '1']","['19', '2']","['223', '2']","['91', '3']",0
0,0,0,0,0,0,0,0,"['16', '2']","['112', '3']","['64', '2']","['36', '3']","['67', '2']",1
0,0,0,0,0,0,0,0,"['157', '3']","['16', '2']","['163', '3']","['222', '1']","['121', '3']",0
0,0,0,0,0,0,0,0,"['143', '3']","['19', '3']","['67', '2']","['74', '3']","['497', '2']",1
1,0,1,0,11,2,1,1,"['96', '18']","['412', '18']","['81', '18']","['26', '18']","['157', '18']",0
1,0,1,0,10,3,0,2,"['516', '18']","['105', '18']","['81', '18']","['75', '18']","['412', '18']",1
1,1,0,0,5,0,1,1,"['28', '18']","['238', '18']","['58', '18']","['429', '18']","['37', '18']",0
1,1,0,1,11,4,1,1,"['59', '18']","['85', '18']","['28', '18']","['111', '18']","['222', '18']",1
1,1,0,0,10,3,2,1,"['238', '18']","['164', '18']","['29', '18']","['266', '18']","['412', '18']",0
0,0,1,1,11,8,3,4,"['53', '18']","['98', '18']","['105', '18']","['28', '18']","['67', '18']",1
1,1,0,0,9,1,1,3,"['121', '18']","['17', '18']","['161', '18']","['29', '18']","['497', '18']",1
0,0,1,0,9,3,2,3,"['29', '18']","['3', '18']","['1', '18']","['11', '18']","['516', '18']",1
1,1,1,1,10,4,1,3,"['120', '16']","['18', '18']","['99', '18']","['68', '16']","['14', '16']",0
1,0,0,0,7,0,2,1,"['17', '18']","['37', '15']","['50', '18']","['36', '18']","['18', '18']",0
0,1,0,1,8,1,1,2,"['222', '18']","['254', '18']","['111', '18']","['17', '18']","['55', '18']",1
1,0,0,1,5,0,1,2,"['17', '18']","['131', '18']","['62', '16']","['44', '16']","['202', '18']",0
1,1,1,1,6,1,1,3,"['79', '18']","['516', '18']","['236', '18']","['105', '18']","['37', '18']",0
0,1,0,0,5,0,1,3,"['90', '18']","['6', '18']","['44', '18']","['33', '17']","['21', '18']",0
0,1,1,1,9,3,2,3,"['202', '15']","['143', '16']","['90', '17']","['104', '18']","['150', '18']",0
1,0,0,1,3,0,0,1,"['63', '18']","['22', '18']","['17', '17']","['20', '16']","['57', '16']",0
0,1,0,0,2,0,0,0,"['18', '17']","['27', '16']","['134', '18']","['62', '17']","['516', '17']",0
1,0,0,1,11,3,1,2,"['150', '18']","['1', '18']","['89', '18']","['498', '18']","['24', '18']",1
1,1,0,0,3,0,0,2,"['61', '18']","['266', '18']","['516', '18']","['16', '17']","['15', '18']",0
0,1,1,1,10,2,2,2,"['14', '18']","['25', '18']","['141', '18']","['498', '18']","['497', '17']",1
0,0,1,1,10,3,2,3,"['429', '18']","['114', '18']","['143', '17']","['34', '18']","['35', '18']",1
1,1,1,0,9,1,1,3,"['157', '18']","['12', '18']","['48', '18']","['29', '18']","['90', '18']",1
1,0,1,0,11,4,1,3,"['24', '17']","['18', '18']","['92', '18']","['33', '18']","['115', '18']",1
0,0,0,0,6,1,1,2,"['29', '18']","['4', '18']","['60', '18']","['267', '18']","['516', '18']",1
0,0,0,1,4,0,0,1,"['36', '18']","['79', '17']","['29', '16']","['42', '16']","['14', '15']",0
0,0,0,1,7,2,2,3,"['254', '18']","['25', '18']","['202', '18']","['36', '18']","['91', '17']",0
1,0,1,1,6,1,0,3,"['19', '15']","['23', '18']","['12', '16']","['45', '18']","['498', '17']",0
1,1,1,1,10,3,0,3,"['19', '8']","['10', '16']","['133', '18']","['90', '18']","['240', '18']",0
1,1,1,1,9,2,2,4,"['79', '18']","['96', '18']","['117', '18']","['157', '18']","['67', '18']",1
0,1,0,1,3,0,0,3,"['245', '16']","['98', '17']","['45', '16']","['21', '15']","['102', '17']",0
1,0,0,1,3,0,0,2,"['238', '16']","['99', '17']","['17', '16']","['89', '15']","['5', '15']",0
0,0,0,0,7,1,2,1,"['79', '17']","['201', '16']","['23', '18']","['236', '17']","['61', '17']",1
1,0,1,0,11,3,1,2,"['18', '16']","['81', '16']","['12', '15']","['62', '16']","['27', '16']",1
0,0,0,0,4,0,1,3,"['53', '15']","['41', '18']","['61', '16']","['236', '15']","['203', '15']",0
0,0,0,0,3,0,0,1,"['412', '15']","['64', '17']","['202', '16']","['3', '15']","['90', '18']",0
1,0,0,1,1,0,0,2,"['122', '17']","['42', '16']","['81', '16']","['19', '15']","['40', '14']",0
1,1,0,1,10,2,2,5,"['64', '18']","['56', '18']","['81', '18']","['5', '18']","['432', '18']",1
1,1,1,0,10,4,1,1,"['5', '17']","['161', '18']","['67', '18']","['157', '18']","['89', '17']",1
